E1, s, i, E1--s, E2, p, E2--i, time
29, 1744, 234, 1, 50, 21, 0,6013938.5
30, 1745, 233, 0, 49, 21, 1,6023367
29, 1744, 234, 1, 50, 21, 0,6027773.5
29, 1744, 234, 1, 50, 21, 0,6033398.5
29, 1742, 236, 1, 50, 21, 0,6049222.5
29, 1742, 236, 1, 50, 21, 0,6060276.5
29, 1742, 236, 1, 50, 21, 0,6084412.5
29, 1741, 237, 1, 50, 21, 0,6092050
29, 1741, 237, 1, 50, 21, 0,6096445
30, 1741, 237, 0, 49, 21, 1,6112669.5
29, 1739, 239, 1, 50, 21, 0,6128276
29, 1738, 240, 1, 50, 21, 0,6133543.5
29, 1738, 240, 1, 50, 21, 0,6144417.5
30, 1739, 239, 0, 49, 21, 1,6148023
29, 1738, 240, 1, 50, 21, 0,6162104.5
29, 1738, 240, 1, 50, 21, 0,6176045
28, 1737, 239, 2, 49, 21, 1,6186215.5
29, 1738, 240, 1, 50, 21, 0,6192072
29, 1737, 241, 1, 50, 21, 0,6205709.5
29, 1736, 242, 1, 50, 21, 0,6211849.5
29, 1736, 242, 1, 50, 21, 0,6220522
29, 1736, 242, 1, 50, 21, 0,6230690.5
29, 1736, 242, 1, 50, 21, 0,6240297.5
29, 1736, 241, 1, 50, 22, 0,6247284.5
29, 1736, 241, 1, 50, 22, 0,6255591.5
29, 1736, 241, 1, 50, 22, 0,6261661
29, 1735, 242, 1, 50, 22, 0,6280442.5
29, 1735, 242, 1, 50, 22, 0,6287391
29, 1735, 242, 1, 50, 22, 0,6293421.5
29, 1734, 243, 1, 50, 22, 0,6305961.5
29, 1734, 243, 1, 50, 22, 0,6310681
30, 1735, 242, 0, 49, 22, 1,6321476
29, 1734, 243, 1, 50, 22, 0,6334125.5
29, 1734, 243, 1, 50, 22, 0,6358178.5
30, 1735, 242, 0, 49, 22, 1,6375063
30, 1734, 243, 0, 49, 22, 1,6386996.5
30, 1734, 243, 0, 49, 22, 1,6407547.5
29, 1733, 244, 1, 50, 22, 0,6413392.5
29, 1733, 244, 1, 50, 22, 0,6435808
29, 1733, 244, 1, 50, 22, 0,6448762.5
29, 1733, 244, 1, 50, 22, 0,6457640.5
29, 1732, 245, 1, 50, 22, 0,6466411
29, 1731, 246, 1, 50, 22, 0,6478529.5
29, 1731, 246, 1, 50, 22, 0,6495970.5
29, 1731, 246, 1, 50, 22, 0,6511084
29, 1731, 246, 1, 50, 22, 0,6526192.5
30, 1732, 245, 0, 49, 22, 1,6543065.5
29, 1731, 246, 1, 50, 22, 0,6557701.5
29, 1730, 247, 1, 50, 22, 0,6572890.5
29, 1729, 248, 1, 50, 22, 0,6590263
29, 1729, 248, 1, 50, 22, 0,6602160.5
29, 1728, 249, 1, 50, 22, 0,6616243
30, 1729, 248, 0, 49, 22, 1,6628262.5
30, 1728, 249, 0, 49, 22, 1,6642729.5
29, 1726, 251, 1, 50, 22, 0,6648950.5
29, 1725, 252, 1, 50, 22, 0,6667005.5
30, 1726, 251, 0, 49, 22, 1,6678299
29, 1725, 252, 1, 50, 22, 0,6696413.5
29, 1724, 253, 1, 50, 22, 0,6700960.5
29, 1724, 253, 1, 50, 22, 0,6716141.5
30, 1725, 252, 0, 49, 22, 1,6724281.5
29, 1723, 254, 1, 50, 22, 0,6732128.5
29, 1723, 254, 1, 50, 22, 0,6742235
29, 1722, 255, 1, 50, 22, 0,6757268.5
30, 1723, 254, 0, 49, 22, 1,6767064
29, 1720, 257, 1, 50, 22, 0,6776079.5
30, 1721, 256, 0, 49, 22, 1,6796077
29, 1719, 258, 1, 50, 22, 0,6815853.5
29, 1719, 258, 1, 50, 22, 0,6834555
29, 1718, 259, 1, 50, 22, 0,6840417.5
29, 1716, 261, 1, 50, 22, 0,6856178
29, 1715, 262, 1, 50, 22, 0,6879126.5
29, 1714, 263, 1, 50, 22, 0,6892288
29, 1714, 263, 1, 50, 22, 0,6901139.5
29, 1714, 263, 1, 50, 22, 0,6913213
29, 1714, 263, 1, 50, 22, 0,6922831.5
29, 1714, 263, 1, 50, 22, 0,6927634.5
29, 1714, 262, 1, 50, 23, 0,6941474.5
29, 1714, 262, 1, 50, 23, 0,6956302.5
29, 1713, 262, 1, 50, 24, 0,6970410.5
29, 1713, 262, 1, 50, 24, 0,6980400.5
27, 1710, 263, 3, 50, 24, 0,6991826
30, 1713, 262, 0, 49, 24, 1,7006676.5
29, 1712, 263, 1, 50, 24, 0,7021792
29, 1710, 265, 1, 50, 24, 0,7037604.5
29, 1709, 266, 1, 50, 24, 0,7048223
29, 1708, 267, 1, 50, 24, 0,7061924.5
30, 1709, 265, 0, 49, 25, 1,7073764.5
29, 1707, 267, 1, 50, 25, 0,7080900
29, 1706, 268, 1, 50, 25, 0,7115605.5
29, 1704, 270, 1, 50, 25, 0,7134521
29, 1703, 271, 1, 50, 25, 0,7142118
30, 1704, 270, 0, 49, 25, 1,7149029
29, 1702, 272, 1, 50, 25, 0,7161500.5
29, 1702, 272, 1, 50, 25, 0,7173981.5
29, 1701, 273, 1, 50, 25, 0,7185789
29, 1700, 274, 1, 50, 25, 0,7193996.5
30, 1701, 273, 0, 49, 25, 1,7202935.5
29, 1700, 274, 1, 50, 25, 0,7216896.5
29, 1700, 274, 1, 50, 25, 0,7224105
29, 1700, 274, 1, 50, 25, 0,7231536
29, 1699, 275, 1, 50, 25, 0,7240621.5
29, 1698, 276, 1, 50, 25, 0,7251833.5
30, 1699, 275, 0, 49, 25, 1,7265032.5
29, 1698, 276, 1, 50, 25, 0,7276472.5
29, 1697, 277, 1, 50, 25, 0,7279824.5
29, 1697, 277, 1, 50, 25, 0,7287143.5
29, 1697, 277, 1, 50, 25, 0,7309420
29, 1696, 278, 1, 50, 25, 0,7319976.5
29, 1695, 279, 1, 50, 25, 0,7337024
29, 1694, 280, 1, 50, 25, 0,7347641
30, 1693, 281, 0, 49, 25, 1,7350741
29, 1691, 283, 1, 50, 25, 0,7366298.5
30, 1689, 285, 0, 49, 25, 1,7377225.5
29, 1688, 286, 1, 50, 25, 0,7400965
29, 1687, 287, 1, 50, 25, 0,7413665
29, 1687, 287, 1, 50, 25, 0,7420750
28, 1685, 287, 2, 49, 25, 1,7441366.5
29, 1686, 288, 1, 50, 25, 0,7448984.5
30, 1686, 288, 0, 49, 25, 1,7465660
29, 1684, 290, 1, 50, 25, 0,7478072.5
29, 1684, 290, 1, 50, 25, 0,7496432
29, 1684, 290, 1, 50, 25, 0,7508288
29, 1683, 291, 1, 50, 25, 0,7517819.5
30, 1683, 291, 0, 49, 25, 1,7539587
29, 1682, 292, 1, 50, 25, 0,7567515
29, 1682, 292, 1, 50, 25, 0,7579534.5
30, 1683, 291, 0, 49, 25, 1,7588725.5
29, 1682, 292, 1, 50, 25, 0,7603354
27, 1680, 292, 3, 50, 25, 0,7613276.5
29, 1682, 292, 1, 50, 25, 0,7621377
30, 1683, 291, 0, 49, 25, 1,7639234
29, 1682, 291, 1, 50, 26, 0,7652129
29, 1682, 291, 1, 50, 26, 0,7661408.5
29, 1681, 292, 1, 50, 26, 0,7673002.5
29, 1680, 293, 1, 50, 26, 0,7680991.5
29, 1680, 293, 1, 50, 26, 0,7689548.5
29, 1680, 293, 1, 50, 26, 0,7696746.5
29, 1680, 293, 1, 50, 26, 0,7707336.5
30, 1681, 291, 0, 49, 27, 1,7719814.5
29, 1680, 292, 1, 50, 27, 0,7724548
29, 1680, 292, 1, 50, 27, 0,7734478.5
30, 1680, 292, 0, 49, 27, 1,7751842.5
29, 1679, 293, 1, 50, 27, 0,7761896.5
29, 1678, 294, 1, 50, 27, 0,7771585.5
29, 1678, 294, 1, 50, 27, 0,7787151
29, 1677, 295, 1, 50, 27, 0,7796749
29, 1676, 296, 1, 50, 27, 0,7814654.5
29, 1675, 297, 1, 50, 27, 0,7820057
29, 1674, 298, 1, 50, 27, 0,7831963
29, 1673, 299, 1, 50, 27, 0,7840815
29, 1673, 299, 1, 50, 27, 0,7852300.5
29, 1673, 299, 1, 50, 27, 0,7863287.5
30, 1674, 298, 0, 49, 27, 1,7886010.5
29, 1672, 300, 1, 50, 27, 0,7906762.5
30, 1673, 299, 0, 49, 27, 1,7917166
29, 1672, 300, 1, 50, 27, 0,7927619
28, 1671, 299, 2, 49, 27, 1,7953025.5
30, 1671, 300, 0, 49, 28, 1,7961903.5
29, 1670, 301, 1, 50, 28, 0,7971283.5
29, 1670, 301, 1, 50, 28, 0,7987339
29, 1670, 301, 1, 50, 28, 0,7993302
29, 1669, 302, 1, 50, 28, 0,8004548
30, 1670, 301, 0, 49, 28, 1,8018771.5
29, 1668, 303, 1, 50, 28, 0,8030963.5
29, 1668, 303, 1, 50, 28, 0,8036887
29, 1667, 304, 1, 50, 28, 0,8045143.5
29, 1666, 305, 1, 50, 28, 0,8053766.5
29, 1666, 305, 1, 50, 28, 0,8061282.5
29, 1665, 306, 1, 50, 28, 0,8076575.5
29, 1664, 307, 1, 50, 28, 0,8090869
29, 1663, 308, 1, 50, 28, 0,8100870.5
29, 1663, 308, 1, 50, 28, 0,8109341
29, 1663, 308, 1, 50, 28, 0,8117760
29, 1663, 308, 1, 50, 28, 0,8142935
29, 1662, 309, 1, 50, 28, 0,8149962.5
29, 1662, 309, 1, 50, 28, 0,8155399
30, 1663, 308, 0, 49, 28, 1,8164471
30, 1662, 308, 0, 49, 29, 1,8174627.5
29, 1660, 310, 1, 50, 29, 0,8185782.5
29, 1660, 310, 1, 50, 29, 0,8194499
29, 1659, 311, 1, 50, 29, 0,8207769.5
30, 1660, 310, 0, 49, 29, 1,8213903
29, 1659, 311, 1, 50, 29, 0,8236387.5
29, 1659, 311, 1, 50, 29, 0,8257171
27, 1657, 311, 3, 50, 29, 0,8272104
29, 1658, 312, 1, 50, 29, 0,8284310
30, 1658, 312, 0, 49, 29, 1,8293421
29, 1657, 313, 1, 50, 29, 0,8302720
30, 1658, 312, 0, 49, 29, 1,8312123.5
29, 1657, 312, 1, 50, 30, 0,8323377
30, 1658, 311, 0, 49, 30, 1,8333391
29, 1656, 313, 1, 50, 30, 0,8355895.5
29, 1656, 313, 1, 50, 30, 0,8363868
29, 1656, 313, 1, 50, 30, 0,8371881.5
29, 1656, 313, 1, 50, 30, 0,8389956
29, 1656, 313, 1, 50, 30, 0,8395163
29, 1655, 314, 1, 50, 30, 0,8408573
29, 1654, 315, 1, 50, 30, 0,8417140
30, 1655, 314, 0, 49, 30, 1,8424058
29, 1654, 315, 1, 50, 30, 0,8432289
29, 1654, 315, 1, 50, 30, 0,8436163
30, 1654, 315, 0, 49, 30, 1,8445897
29, 1653, 316, 1, 50, 30, 0,8460176
29, 1653, 316, 1, 50, 30, 0,8469649
29, 1652, 317, 1, 50, 30, 0,8483044
30, 1653, 315, 0, 49, 31, 1,8503499
29, 1652, 316, 1, 50, 31, 0,8516275
29, 1652, 316, 1, 50, 31, 0,8530867
29, 1651, 316, 1, 50, 32, 0,8540587
29, 1651, 316, 1, 50, 32, 0,8561230
27, 1648, 317, 3, 50, 32, 0,8572018
29, 1650, 317, 1, 50, 32, 0,8576656
29, 1650, 317, 1, 50, 32, 0,8587716
29, 1650, 316, 1, 50, 33, 0,8600566
29, 1650, 316, 1, 50, 33, 0,8614254
29, 1650, 316, 1, 50, 33, 0,8623877
29, 1649, 317, 1, 50, 33, 0,8634290
29, 1649, 317, 1, 50, 33, 0,8650956
29, 1648, 318, 1, 50, 33, 0,8657412
29, 1647, 319, 1, 50, 33, 0,8667764
29, 1646, 320, 1, 50, 33, 0,8678583
29, 1646, 320, 1, 50, 33, 0,8685078
29, 1645, 321, 1, 50, 33, 0,8700795
29, 1645, 321, 1, 50, 33, 0,8717068
29, 1645, 321, 1, 50, 33, 0,8723430
29, 1644, 322, 1, 50, 33, 0,8734588
29, 1644, 322, 1, 50, 33, 0,8745800
29, 1644, 322, 1, 50, 33, 0,8761274
29, 1643, 323, 1, 50, 33, 0,8769372
29, 1643, 323, 1, 50, 33, 0,8785511
30, 1644, 322, 0, 49, 33, 1,8798300
29, 1643, 323, 1, 50, 33, 0,8814841
29, 1641, 325, 1, 50, 33, 0,8822783
29, 1641, 325, 1, 50, 33, 0,8830112
29, 1641, 325, 1, 50, 33, 0,8846382
30, 1641, 325, 0, 49, 33, 1,8854771
28, 1638, 326, 2, 49, 33, 1,8858239
29, 1637, 329, 1, 50, 33, 0,8870018
29, 1637, 329, 1, 50, 33, 0,8878203
30, 1637, 329, 0, 49, 33, 1,8890789
29, 1636, 330, 1, 50, 33, 0,8906832
29, 1634, 332, 1, 50, 33, 0,8920915
29, 1633, 333, 1, 50, 33, 0,8930817
29, 1632, 334, 1, 50, 33, 0,8938104
29, 1632, 334, 1, 50, 33, 0,8948616
30, 1632, 334, 0, 49, 33, 1,8963233
29, 1631, 335, 1, 50, 33, 0,8975382
29, 1631, 335, 1, 50, 33, 0,8995224
29, 1631, 335, 1, 50, 33, 0,9003627
29, 1631, 335, 1, 50, 33, 0,9020949
30, 1631, 335, 0, 49, 33, 1,9037535
29, 1630, 336, 1, 50, 33, 0,9044382
29, 1630, 336, 1, 50, 33, 0,9054246
29, 1630, 336, 1, 50, 33, 0,9063537
29, 1630, 335, 1, 50, 34, 0,9073513
29, 1628, 337, 1, 50, 34, 0,9093103
29, 1628, 337, 1, 50, 34, 0,9104104
29, 1628, 337, 1, 50, 34, 0,9109408
30, 1628, 337, 0, 49, 34, 1,9132079
29, 1627, 338, 1, 50, 34, 0,9152182
29, 1627, 338, 1, 50, 34, 0,9166476
29, 1627, 338, 1, 50, 34, 0,9179531
30, 1627, 338, 0, 49, 34, 1,9194983
30, 1626, 339, 0, 49, 34, 1,9203767
29, 1624, 341, 1, 50, 34, 0,9213406
29, 1624, 341, 1, 50, 34, 0,9221951
29, 1624, 339, 1, 48, 34, 2,9237008
29, 1624, 341, 1, 50, 34, 0,9242624
29, 1623, 342, 1, 50, 34, 0,9254414
29, 1621, 344, 1, 50, 34, 0,9261144
29, 1620, 344, 1, 50, 35, 0,9268466
30, 1621, 343, 0, 49, 35, 1,9273098
29, 1620, 343, 1, 50, 36, 0,9284302
27, 1618, 342, 3, 50, 37, 0,9291951
29, 1619, 343, 1, 50, 37, 0,9304691
29, 1618, 344, 1, 50, 37, 0,9314037
30, 1617, 345, 0, 49, 37, 1,9326098
29, 1616, 346, 1, 50, 37, 0,9354705
30, 1616, 345, 0, 49, 38, 1,9362362
29, 1614, 347, 1, 50, 38, 0,9375010
30, 1614, 347, 0, 49, 38, 1,9383911
29, 1613, 347, 1, 50, 39, 0,9394768
30, 1613, 346, 0, 49, 40, 1,9406018
30, 1613, 346, 0, 49, 40, 1,9417724
30, 1613, 346, 0, 49, 40, 1,9427131
29, 1612, 347, 1, 50, 40, 0,9435229
29, 1612, 347, 1, 50, 40, 0,9444177
29, 1611, 348, 1, 50, 40, 0,9470698
29, 1611, 348, 1, 50, 40, 0,9476542
29, 1611, 348, 1, 50, 40, 0,9485610
29, 1611, 348, 1, 50, 40, 0,9493088
29, 1610, 349, 1, 50, 40, 0,9504775
29, 1610, 348, 1, 50, 41, 0,9524370
29, 1610, 348, 1, 50, 41, 0,9535756
29, 1610, 348, 1, 50, 41, 0,9545846
29, 1609, 349, 1, 50, 41, 0,9556264
29, 1608, 350, 1, 50, 41, 0,9570910
29, 1608, 350, 1, 50, 41, 0,9577097
29, 1608, 349, 1, 50, 42, 0,9596188
29, 1607, 350, 1, 50, 42, 0,9603526
29, 1607, 350, 1, 50, 42, 0,9609763
29, 1606, 351, 1, 50, 42, 0,9615051
29, 1605, 352, 1, 50, 42, 0,9631748
27, 1602, 353, 3, 50, 42, 0,9638135
29, 1604, 353, 1, 50, 42, 0,9642692
30, 1604, 353, 0, 49, 42, 1,9651574
29, 1603, 354, 1, 50, 42, 0,9670168
29, 1603, 354, 1, 50, 42, 0,9686979
30, 1604, 353, 0, 49, 42, 1,9696056
28, 1599, 356, 2, 49, 42, 1,9714872
29, 1600, 356, 1, 50, 43, 0,9732200
29, 1599, 357, 1, 50, 43, 0,9745835
29, 1598, 358, 1, 50, 43, 0,9752058
28, 1597, 357, 2, 49, 43, 1,9757270
29, 1598, 358, 1, 50, 43, 0,9768607
29, 1598, 358, 1, 50, 43, 0,9782770
27, 1596, 358, 3, 50, 43, 0,9795732
29, 1597, 359, 1, 50, 43, 0,9802994
29, 1597, 359, 1, 50, 43, 0,9813567
29, 1597, 359, 1, 50, 43, 0,9822929
29, 1596, 360, 1, 50, 43, 0,9828472
29, 1595, 361, 1, 50, 43, 0,9843679
29, 1594, 362, 1, 50, 43, 0,9854079
30, 1595, 360, 0, 49, 44, 1,9858354
29, 1594, 361, 1, 50, 44, 0,9868371
29, 1594, 361, 1, 50, 44, 0,9877459
29, 1593, 362, 1, 50, 44, 0,9894303
29, 1593, 362, 1, 50, 44, 0,9920190
29, 1592, 363, 1, 50, 44, 0,9929381
29, 1592, 363, 1, 50, 44, 0,9940339
29, 1591, 364, 1, 50, 44, 0,9951932
28, 1590, 363, 2, 49, 44, 1,9959392
29, 1590, 365, 1, 50, 44, 0,9965680
30, 1590, 365, 0, 49, 44, 1,9977035
30, 1590, 364, 0, 49, 45, 1,9988867
29, 1589, 365, 1, 50, 45, 0,9998669
29, 1588, 366, 1, 50, 45, 0,10008550
29, 1586, 368, 1, 50, 45, 0,10017900
30, 1587, 367, 0, 49, 45, 1,10029055
27, 1584, 368, 3, 50, 45, 0,10038291
28, 1585, 367, 2, 49, 45, 1,10044329
30, 1587, 366, 0, 49, 46, 1,10056100
29, 1586, 367, 1, 50, 46, 0,10064803
29, 1586, 367, 1, 50, 46, 0,10071734
30, 1587, 366, 0, 49, 46, 1,10077952
29, 1586, 367, 1, 50, 46, 0,10085021
29, 1586, 367, 1, 50, 46, 0,10106402
29, 1585, 368, 1, 50, 46, 0,10118652
29, 1585, 367, 1, 50, 47, 0,10125869
29, 1585, 366, 1, 50, 48, 0,10131899
29, 1585, 366, 1, 50, 48, 0,10140781
30, 1585, 366, 0, 49, 48, 1,10152382
29, 1584, 367, 1, 50, 48, 0,10160981
29, 1583, 368, 1, 50, 48, 0,10165643
29, 1583, 368, 1, 50, 48, 0,10174681
29, 1583, 368, 1, 50, 48, 0,10186314
29, 1583, 368, 1, 50, 48, 0,10193532
29, 1581, 369, 1, 50, 49, 0,10197038
29, 1579, 371, 1, 50, 49, 0,10206087
29, 1578, 372, 1, 50, 49, 0,10217901
29, 1576, 374, 1, 50, 49, 0,10222933
30, 1577, 373, 0, 49, 49, 1,10234765
30, 1577, 373, 0, 49, 49, 1,10240674
29, 1576, 374, 1, 50, 49, 0,10254210
30, 1576, 374, 0, 49, 49, 1,10280825
30, 1576, 374, 0, 49, 49, 1,10289990
29, 1575, 375, 1, 50, 49, 0,10307956
27, 1573, 375, 3, 50, 49, 0,10313541
27, 1573, 375, 3, 50, 49, 0,10323423
29, 1575, 375, 1, 50, 49, 0,10334010
29, 1573, 377, 1, 50, 49, 0,10349183
28, 1571, 377, 2, 49, 49, 1,10356185
30, 1573, 376, 0, 49, 50, 1,10368380
30, 1573, 376, 0, 49, 50, 1,10374648
30, 1573, 376, 0, 49, 50, 1,10385639
29, 1572, 377, 1, 50, 50, 0,10393031
29, 1572, 377, 1, 50, 50, 0,10405381
28, 1571, 375, 2, 49, 51, 1,10412778
30, 1571, 377, 0, 49, 51, 1,10417346
30, 1571, 376, 0, 49, 52, 1,10426013
29, 1570, 377, 1, 50, 52, 0,10434534
29, 1568, 379, 1, 50, 52, 0,10440946
30, 1569, 378, 0, 49, 52, 1,10451632
29, 1567, 379, 1, 50, 53, 0,10463010
29, 1566, 380, 1, 50, 53, 0,10471107
29, 1566, 380, 1, 50, 53, 0,10482621
29, 1565, 381, 1, 50, 53, 0,10493006
30, 1564, 382, 0, 49, 53, 1,10501605
30, 1563, 383, 0, 49, 53, 1,10515242
27, 1560, 383, 3, 50, 54, 0,10519433
30, 1563, 382, 0, 49, 54, 1,10526167
29, 1562, 381, 1, 50, 56, 0,10540932
30, 1562, 381, 0, 49, 56, 1,10548269
29, 1559, 384, 1, 50, 56, 0,10562958
29, 1558, 385, 1, 50, 56, 0,10568785
30, 1559, 384, 0, 49, 56, 1,10577076
29, 1557, 386, 1, 50, 56, 0,10584112
29, 1557, 386, 1, 50, 56, 0,10591697
29, 1556, 387, 1, 50, 56, 0,10602871
29, 1556, 387, 1, 50, 56, 0,10616416
29, 1555, 388, 1, 50, 56, 0,10625209
30, 1555, 388, 0, 49, 56, 1,10637651
29, 1554, 389, 1, 50, 56, 0,10644599
29, 1553, 390, 1, 50, 56, 0,10658397
29, 1553, 390, 1, 50, 56, 0,10663632
30, 1554, 389, 0, 49, 56, 1,10669980
29, 1553, 390, 1, 50, 56, 0,10677216
29, 1553, 390, 1, 50, 56, 0,10683369
29, 1553, 390, 1, 50, 56, 0,10702379
29, 1553, 390, 1, 50, 56, 0,10712399
29, 1553, 390, 1, 50, 56, 0,10726648
29, 1551, 392, 1, 50, 56, 0,10731902
30, 1552, 391, 0, 49, 56, 1,10747376
29, 1551, 392, 1, 50, 56, 0,10756629
30, 1551, 392, 0, 49, 56, 1,10765082
29, 1550, 393, 1, 50, 56, 0,10782872
29, 1549, 394, 1, 50, 56, 0,10796289
30, 1549, 394, 0, 49, 56, 1,10807751
30, 1549, 394, 0, 49, 56, 1,10815052
29, 1548, 394, 1, 50, 57, 0,10827045
29, 1547, 395, 1, 50, 57, 0,10841294
29, 1547, 395, 1, 50, 57, 0,10848155
29, 1547, 395, 1, 50, 57, 0,10859904
29, 1546, 396, 1, 50, 57, 0,10869642
29, 1545, 397, 1, 50, 57, 0,10882389
29, 1545, 397, 1, 50, 57, 0,10891899
30, 1545, 397, 0, 49, 57, 1,10898213
29, 1544, 398, 1, 50, 57, 0,10904422
29, 1544, 398, 1, 50, 57, 0,10910870
27, 1541, 399, 3, 50, 57, 0,10913866
30, 1544, 397, 0, 49, 58, 1,10933891
29, 1543, 398, 1, 50, 58, 0,10943695
29, 1543, 398, 1, 50, 58, 0,10954837
29, 1543, 398, 1, 50, 58, 0,10962340
29, 1543, 398, 1, 50, 58, 0,10977773
29, 1543, 398, 1, 50, 58, 0,10988341
29, 1543, 398, 1, 50, 58, 0,11002021
28, 1542, 397, 2, 49, 58, 1,11012441
29, 1543, 397, 1, 50, 59, 0,11020251
29, 1541, 399, 1, 50, 59, 0,11024941
30, 1542, 397, 0, 49, 60, 1,11037134
29, 1541, 398, 1, 50, 60, 0,11061247
29, 1540, 399, 1, 50, 60, 0,11070017
29, 1540, 398, 1, 50, 61, 0,11077053
30, 1541, 397, 0, 49, 61, 1,11088085
29, 1540, 398, 1, 50, 61, 0,11093138
29, 1540, 398, 1, 50, 61, 0,11096706
30, 1540, 398, 0, 49, 61, 1,11103637
30, 1540, 398, 0, 49, 61, 1,11109268
29, 1539, 398, 1, 50, 62, 0,11120970
29, 1538, 399, 1, 50, 62, 0,11129015
29, 1537, 400, 1, 50, 62, 0,11136487
29, 1535, 402, 1, 50, 62, 0,11151718
28, 1533, 401, 2, 49, 63, 1,11169387
27, 1531, 403, 3, 50, 63, 0,11173675
29, 1532, 404, 1, 50, 63, 0,11187266
29, 1532, 404, 1, 50, 63, 0,11198789
29, 1531, 405, 1, 50, 63, 0,11211388
29, 1531, 405, 1, 50, 63, 0,11218883
29, 1531, 405, 1, 50, 63, 0,11227545
29, 1531, 405, 1, 50, 63, 0,11241660
29, 1530, 406, 1, 50, 63, 0,11248623
27, 1528, 406, 3, 50, 63, 0,11261351
30, 1531, 405, 0, 49, 63, 1,11267620
29, 1530, 406, 1, 50, 63, 0,11277351
29, 1529, 407, 1, 50, 63, 0,11288460
27, 1527, 407, 3, 50, 63, 0,11298149
27, 1527, 405, 3, 48, 63, 2,11302538
30, 1529, 407, 0, 49, 63, 1,11305233
30, 1529, 406, 0, 49, 64, 1,11311317
29, 1526, 408, 1, 50, 65, 0,11327041
29, 1526, 408, 1, 50, 65, 0,11343423
30, 1526, 408, 0, 49, 65, 1,11350649
29, 1525, 409, 1, 50, 65, 0,11362624
29, 1524, 409, 1, 50, 66, 0,11380347
29, 1524, 409, 1, 50, 66, 0,11392025
30, 1525, 408, 0, 49, 66, 1,11402972
29, 1523, 410, 1, 50, 66, 0,11420087
30, 1522, 411, 0, 49, 66, 1,11426176
29, 1521, 412, 1, 50, 66, 0,11436031
29, 1521, 412, 1, 50, 66, 0,11444928
29, 1521, 411, 1, 50, 67, 0,11461040
27, 1518, 412, 3, 50, 67, 0,11477572
29, 1520, 412, 1, 50, 67, 0,11483563
29, 1520, 412, 1, 50, 67, 0,11488884
29, 1520, 412, 1, 50, 67, 0,11508585
30, 1521, 411, 0, 49, 67, 1,11514388
29, 1520, 412, 1, 50, 67, 0,11525757
30, 1521, 411, 0, 49, 67, 1,11536417
29, 1520, 412, 1, 50, 67, 0,11554145
29, 1520, 412, 1, 50, 67, 0,11561722
30, 1521, 411, 0, 49, 67, 1,11572716
29, 1520, 412, 1, 50, 67, 0,11581509
30, 1521, 411, 0, 49, 67, 1,11591274
29, 1520, 412, 1, 50, 67, 0,11613557
30, 1521, 411, 0, 49, 67, 1,11626729
29, 1519, 413, 1, 50, 67, 0,11633529
30, 1520, 412, 0, 49, 67, 1,11641849
30, 1520, 410, 0, 49, 69, 1,11653863
29, 1518, 412, 1, 50, 69, 0,11667224
29, 1518, 412, 1, 50, 69, 0,11678386
29, 1518, 412, 1, 50, 69, 0,11687561
29, 1518, 411, 1, 50, 70, 0,11706772
29, 1518, 411, 1, 50, 70, 0,11713618
30, 1518, 411, 0, 49, 70, 1,11728723
29, 1517, 411, 1, 50, 71, 0,11742110
29, 1516, 411, 1, 50, 72, 0,11747526
29, 1516, 410, 1, 50, 73, 0,11762742
29, 1516, 409, 1, 50, 74, 0,11779520
29, 1516, 409, 1, 50, 74, 0,11787358
30, 1516, 409, 0, 49, 74, 1,11803130
29, 1514, 411, 1, 50, 74, 0,11819339
30, 1515, 410, 0, 49, 74, 1,11827344
29, 1514, 410, 1, 50, 75, 0,11833525
29, 1514, 410, 1, 50, 75, 0,11842189
30, 1515, 409, 0, 49, 75, 1,11860591
29, 1514, 410, 1, 50, 75, 0,11876098
29, 1514, 410, 1, 50, 75, 0,11883619
29, 1514, 410, 1, 50, 75, 0,11897297
29, 1514, 410, 1, 50, 75, 0,11908327
29, 1513, 411, 1, 50, 75, 0,11916730
30, 1514, 409, 0, 49, 76, 1,11925743
30, 1514, 409, 0, 49, 76, 1,11931474
30, 1514, 409, 0, 49, 76, 1,11939100
29, 1513, 410, 1, 50, 76, 0,11959295
29, 1513, 410, 1, 50, 76, 0,11972855
30, 1514, 409, 0, 49, 76, 1,11976991
29, 1512, 410, 1, 50, 77, 0,11989690
29, 1511, 411, 1, 50, 77, 0,11994573
30, 1512, 410, 0, 49, 77, 1,12011267
29, 1511, 411, 1, 50, 77, 0,12019438
29, 1510, 412, 1, 50, 77, 0,12025944
29, 1510, 412, 1, 50, 77, 0,12040397
29, 1509, 412, 1, 50, 78, 0,12060904
29, 1507, 414, 1, 50, 78, 0,12071518
29, 1507, 414, 1, 50, 78, 0,12075645
29, 1507, 414, 1, 50, 78, 0,12086923
30, 1508, 413, 0, 49, 78, 1,12097662
29, 1507, 414, 1, 50, 78, 0,12100876
29, 1507, 413, 1, 50, 79, 0,12114485
29, 1507, 413, 1, 50, 79, 0,12126161
29, 1506, 414, 1, 50, 79, 0,12142964
29, 1505, 415, 1, 50, 79, 0,12155863
30, 1506, 413, 0, 49, 80, 1,12166738
29, 1505, 414, 1, 50, 80, 0,12179757
29, 1505, 414, 1, 50, 80, 0,12190205
29, 1504, 415, 1, 50, 80, 0,12201337
30, 1503, 416, 0, 49, 80, 1,12209997
